id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,zipcode
7212680460,2014,359000,4,3.5,2770,8763,2,3,1996,98003
5706600170,2015,204900,3,2,1390,8245,1,2,1984,98001
3322049005,2014,850000,4,2.75,5440,239580,1,2,1969,98001
7338000950,2014,187000,3,1.5,1280,4452,2,3,1985,98002
3323059027,2014,326000,3,2.75,1720,28000,1,4,1958,98058
3323059027,2015,340000,3,2.75,1720,28000,1,4,1958,98058
5502700005,2014,330000,6,2.25,3040,28535,1,3,1951,98030
7205930050,2015,782000,4,3.5,3780,7769,2,3,2001,98052
1853200190,2014,612000,4,2.5,2670,5974,2,3,1999,98034
2697400020,2014,400000,3,2,1350,7216,1,3,1964,98177
226039316,2014,941500,5,3.5,3490,9680,2,3,1980,98177
3126049439,2015,313000,2,1.5,870,747,2,3,2004,98103
3491300052,2015,735000,4,2.25,2410,4250,1.5,5,1929,98117
6662410020,2015,471000,3,1.75,1640,10123,1,3,1977,98011
6139100086,2015,350000,3,1,1540,9800,1,4,1950,98155
5710610670,2014,530000,4,2.5,2370,9601,1,3,1976,98027
7503000020,2014,415000,4,3,1830,9548,2,3,1991,98028
1795920440,2014,639500,4,2.25,2330,8994,2,3,1986,98052
3570000130,2014,580379,4,2.75,2240,27820,1.5,4,1976,98075
7853340430,2014,378000,2,2.5,1700,2513,2,3,2009,98065
2473380010,2015,265000,3,2.25,1750,9298,1,4,1969,98058
3306300630,2014,212000,3,1.75,1100,9750,1,4,1967,98023
3222049120,2015,400000,4,3,2320,13068,2,3,1998,98198
2425059173,2015,750000,4,2.5,2540,6491,2,3,1997,98008
1196000007,2014,384900,5,2.5,3090,12750,1,3,1968,98023
8651402910,2014,176000,2,1,770,5200,1,5,1969,98042
3558000130,2014,350000,3,2.75,2370,4632,2,3,2002,98038
3830210020,2014,168000,3,1,1200,7210,1,4,1977,98030
7950302210,2014,358000,4,2,2200,3060,1,3,1908,98118
1774200190,2015,580000,3,2.75,2660,32757,1,4,1975,98077
3715500170,2014,442500,3,1.75,1600,10280,1,3,1977,98034
2436700655,2015,515000,2,2.5,1330,1249,3,3,2004,98105
5072100095,2014,554000,5,2.5,3440,12900,1,4,1958,98166
305000170,2014,659000,3,2.5,2510,6320,2,3,1996,98075
2570300130,2015,414999,4,2.5,2150,10098,1,3,1963,98034
776600130,2014,275000,3,1.5,1180,10277,1,3,1983,98045
5379802181,2014,193000,2,1,680,8640,1,4,1951,98188
9558020380,2014,525000,4,2.5,2840,4750,2,3,2002,98058
3396830020,2014,424000,3,2.5,1820,7500,2,3,1985,98052
7519001825,2015,455000,2,1,1070,5150,1,4,1908,98117
2324039069,2014,463000,2,1,1250,5650,2,4,1943,98126
1245500950,2015,1.1E+06,4,2.5,2190,6300,1,3,1960,98033
5100404030,2014,523000,3,1.75,3000,5413,2,4,1963,98115
9542000050,2014,615000,4,1.75,2270,9830,1,4,1959,98005
5608000630,2014,1.515E+06,4,4,4500,11795,2,3,1991,98027
475001235,2014,870000,5,4,3400,5000,2,3,1900,98107
2725069150,2014,710000,3,2.5,2830,9680,2,3,1991,98074
9202000080,2014,215000,3,1,960,9563,1,5,1967,98023
225039049,2014,590000,2,1,1530,6450,1,4,1920,98117
2212500430,2014,323000,5,2.5,2500,13034,1,3,1962,98092
2473100010,2014,279000,4,2,1560,7569,1.5,4,1966,98058
2795000080,2014,535100,3,2.25,2070,7207,1,3,1973,98177
9541800010,2014,830000,5,2.25,2710,19800,1,5,1959,98005
2619920010,2014,815000,4,2.5,3150,4203,2,3,2002,98033
4046400010,2015,535900,3,2.25,1880,10880,1,3,1975,98008
7642200095,2015,230000,3,1,1250,8800,1,3,1955,98146
8899000430,2015,325500,4,1.75,2290,8142,1,4,1969,98055
8944750480,2015,359000,3,2.25,1990,4331,2,3,1997,98056
7852020660,2014,505000,3,2.5,2100,5824,2,3,1999,98065
7789000080,2014,253905,3,1,940,8400,1,5,1958,98056
6413100122,2014,369950,3,1.75,1640,4860,1,3,1965,98125
8856960280,2015,350000,3,2.25,1860,8378,2,3,1995,98038
1868901190,2014,650000,4,2.25,2100,2500,3,3,2001,98115
3123039136,2014,295000,3,1.75,1500,15246,1,3,1925,98070
3585300415,2015,620000,3,1.75,1680,28046,1,3,1948,98177
2624089007,2015,1.998E+06,2,2.5,3900,920423,2,3,2009,98065
4338800170,2014,246000,3,1,1400,7410,1,3,1944,98166
4046501300,2014,430000,3,2.75,2600,12860,1,3,1965,98014
3331001995,2015,509990,3,2,1440,4859,2,2,1921,98118
802000130,2014,490000,4,1.75,1870,9500,1,4,1962,98033
2011400779,2014,385000,4,2.75,2960,10454,1,3,1979,98198
8651610660,2015,769000,4,2.5,2440,6733,2,3,1999,98074
1788900380,2015,185000,2,1,1122,9100,1,4,1960,98023
2121000250,2014,303500,3,1.5,1060,10464,1,4,1973,98034
2110900050,2015,468000,4,2.5,2150,8165,1,3,1957,98177
5469503280,2014,449950,4,2.5,3100,10000,2,3,1978,98042
6300000364,2014,235000,2,1.5,880,1805,2,3,1999,98133
2616800050,2014,520000,4,2.5,2490,34947,2,3,1985,98027
1446400648,2014,203000,2,1,1080,9067,1,3,1951,98168
4038700380,2014,657000,5,2.5,2530,10190,1,4,1960,98008
9109000050,2014,275000,3,1,1200,7800,1,4,1954,98126
9465910380,2014,540000,4,2.25,2850,7453,2,3,1991,98072
1137400460,2014,455000,4,2.5,2950,4502,2,3,2005,98059
2545700020,2014,458500,2,1.75,1160,6828,1,3,1941,98115
3260570290,2015,549900,4,3.5,3420,4751,2,3,2003,98055
5652600185,2014,750000,3,1.75,2240,10578,2,5,1923,98115
7347600507,2014,235000,4,1.75,1450,8891,1.5,3,1962,98168
1545802850,2014,286000,4,2.5,1820,7930,2,5,1989,98038
3126059027,2015,2.65E+06,4,3.5,4700,13730,2,3,1958,98033
8087800430,2015,602000,4,1.75,2430,14000,1,4,1963,98052
9547200460,2014,640000,3,1.5,1960,4080,1.5,3,1915,98115
3826501060,2014,267000,3,1.75,1440,10920,1,4,1977,98030
5406500430,2015,712000,4,2.5,2730,4385,2,3,2001,98075
5417600130,2014,244500,2,1,910,9000,1,3,1923,98065
5417600130,2015,301000,2,1,910,9000,1,3,1923,98065
2138700345,2014,990000,4,2.5,2430,6325,2,4,1919,98109
5611500170,2015,739999,4,2.75,3350,6500,2,3,1999,98075
5700002125,2014,480000,4,1.75,2320,4322,1,3,1910,98144
1473200170,2014,305000,3,2.5,1260,1622,3,3,2009,98133
2922702965,2015,703300,3,2,1980,3525,1.5,4,1932,98117
7895500290,2015,265000,4,1.5,1580,8468,2,4,1971,98001
7338200170,2015,600000,4,2.5,2710,35009,2,3,1992,98045
6929603769,2014,253000,3,1,1400,9750,1,3,1968,98198
9429000170,2015,617950,4,2.5,2410,7950,2,3,1997,98034
2114700190,2014,385000,4,3.25,1790,2460,2,4,2000,98106
323049148,2014,319000,3,2,1640,9234,1,5,1967,98118
4038700290,2015,696000,3,2.5,1670,8023,1,5,1960,98008
9284802045,2014,345000,2,1,970,5750,1,4,1932,98126
3188100007,2014,380000,3,2.5,1610,1778,3,3,2002,98115
1200019,2014,647500,4,1.75,2060,26036,1,4,1947,98166
2616800480,2014,725000,3,2.5,3570,35271,2,3,1997,98027
2310000380,2014,269950,3,1.75,1400,7735,1,4,1989,98038
4054560170,2014,875000,4,2.5,3470,32109,2,3,1995,98077
7972601900,2014,299950,3,1,1210,9525,1,3,1955,98106
3391500050,2014,1.875E+06,4,3.25,3930,10929,2,3,2006,98004
8132700190,2014,430000,2,1,990,4802,1,3,1947,98117
3904990430,2015,495000,5,2.5,2200,4942,2,3,1989,98029
5469700052,2014,275000,3,1.5,1510,16200,1,3,1970,98031
4006000509,2014,333000,3,1,1620,5040,1,3,1964,98118
9269750460,2014,247000,3,2.25,1580,7941,2,4,1986,98023
2721059173,2015,204555,3,1.75,1260,15000,1.5,4,1983,98092
3981200660,2014,432000,3,2,2190,13673,1,4,1994,98042
4012800050,2014,175000,3,1.75,1230,13056,1,4,1962,98001
3275750050,2015,556300,4,2.5,2030,7140,1,4,1968,98008
8572900275,2014,286000,2,1,780,3475,1,4,1930,98045
993000950,2014,320000,2,1.5,1110,1200,3,3,2000,98103
426069099,2015,815000,3,2.5,2790,53143,2,4,1991,98077
3276180020,2015,385000,4,1.75,1660,10757,1,3,1980,98056
5700001640,2014,1.039E+06,4,1,3410,5000,2,5,1910,98144
9264940130,2014,350000,4,2.25,2390,13002,2,3,1987,98023
7300400670,2014,277000,4,2.5,1850,5880,2,3,1998,98092
4112100101,2015,415000,6,2,2500,5200,1,3,1966,98118
6163901381,2014,295000,3,1,1000,8320,1,5,1951,98155
7603100020,2014,969000,4,2,2450,5000,2,5,1919,98116
4302200415,2014,339888,4,1.75,1440,6144,1,5,1947,98106
3876760430,2014,269950,3,2.25,1660,7003,2,3,1996,98030
3754501235,2014,1.185E+06,3,2.5,2510,4600,2,3,2006,98034
8691330500,2014,780000,4,2.5,3090,12511,2,4,1998,98075
8651401680,2015,198000,3,1,860,5185,1,4,1968,98042
8011100050,2015,350000,2,1,1220,28703,1,4,1953,98056
3768000280,2014,350000,3,1,1010,7680,1,4,1967,98034
1321710460,2014,319000,4,2.25,2390,7350,2,3,1990,98023
8731981680,2014,311000,4,2.25,3340,8000,2,4,1973,98023
7714000250,2014,394000,5,3.25,3620,4650,2,3,2004,98038
1336800010,2014,1.335E+06,5,2.25,4200,5800,2.5,4,1906,98112
5442300807,2014,2.7E+06,5,2.75,3831,13800,2,3,1959,98040
6190701112,2014,396000,3,1,1980,9540,1,3,1949,98133
2680700280,2015,809000,4,1.75,1790,8372,1,4,1976,98033
1025059181,2014,480000,3,2,1580,7400,1,3,1977,98052
3856900005,2014,535000,6,1.75,2460,6000,1,4,1913,98115
4302700425,2015,425000,5,2.75,2110,5120,2,3,1947,98106
6824100005,2014,408000,3,2.5,1470,1204,3,3,2006,98117
3625600190,2015,1.255E+06,4,2.5,3510,13100,2,4,1966,98040
7588700177,2015,310000,1,0.75,520,2885,1,4,1947,98117
3303950080,2014,292000,3,2.5,1950,7421,2,3,1996,98038
985000950,2015,217000,2,1,770,9715,1,4,1942,98168
8011100005,2015,398500,4,2.5,2250,6064,2,3,2005,98056
5316100980,2015,2.25E+06,3,3,4040,7200,1.5,4,1930,98112
6819100345,2015,700000,4,1.75,2360,6000,1,3,1955,98109
3276930420,2014,585000,4,2.5,2330,45860,2,3,1989,98075
6648900005,2014,399950,3,1,1720,8910,1,4,1954,98155
6083000050,2014,235000,3,1.75,1900,8540,1,3,1980,98168
1180008315,2014,212000,3,1,1040,6800,1,5,1951,98178
8651510380,2014,310000,3,2,2070,9195,1,3,1982,98074
8651510380,2014,539000,3,2,2070,9195,1,3,1982,98074
9826701794,2014,390000,3,3,1550,1608,2,3,2001,98122
2790400380,2014,560000,3,2.5,2020,11935,1,4,1976,98052
6979940050,2014,800000,5,2.5,3320,9024,2,3,1999,98075
1727001300,2014,1.9E+06,4,3.25,4130,112521,2,3,1978,98005
686100380,2014,472000,5,2,2030,9804,1,3,1963,98008
4037400280,2014,502550,3,1.75,1770,7875,1,4,1958,98008
8691400010,2015,830000,4,3.25,3330,7809,2,3,2004,98075
1450300050,2014,224950,4,2.5,2260,9686,1,4,1965,98002
4024101440,2014,375000,3,2.5,1950,6871,2,3,1997,98155
624100010,2014,645000,3,2.5,2930,19900,1.5,3,1983,98077
9523102580,2014,599000,3,2.75,1960,2500,1.5,5,1926,98103
7429000130,2015,515000,4,2.5,2980,12534,2,3,1996,98031
7335400345,2014,135000,2,1,780,6685,1,4,1948,98002
7215721330,2014,485000,3,2.5,1650,4218,2,3,2000,98075
3117100130,2014,890000,3,3.25,4030,12765,2,4,1975,98005
2868900020,2015,215000,3,1,1010,10125,1,4,1972,98042
5703500130,2014,299500,3,1,1190,9600,1,3,1981,98045
3025059136,2014,800000,2,1,1050,8750,1,4,1951,98004
6679000130,2015,275000,3,2.5,1560,4244,2,3,2002,98038
4222500020,2015,256400,3,1.5,1490,7800,1,3,1963,98003
3997500130,2015,310000,2,1,770,8149,1,4,1948,98155
9834201205,2015,385000,1,1,620,5100,1,3,1954,98144
806000020,2015,203000,3,1.5,1200,9120,1,3,1963,98055
507100005,2015,285000,4,2,2120,6865,1,3,1954,98133
8635760480,2015,473975,3,2.5,2330,3610,2,3,1999,98074
1328330190,2014,320000,3,1.75,2000,9760,1,4,1978,98058
2919702040,2014,599000,5,2.75,2820,4608,1,3,1967,98117
3095000095,2014,580000,3,2,2040,4800,1,4,1925,98126
304100010,2014,269500,4,2.25,1700,7056,2,3,1999,98001
617000089,2014,274000,2,1,820,6200,1,4,1954,98166
3582750280,2015,347000,2,1.75,1315,2162,2,4,1974,98028
3438500430,2014,270000,3,1.75,1390,10905,1,3,1957,98106
8964800225,2015,1.43E+06,3,2,1890,12017,1,3,1949,98004
2013801350,2015,220000,3,1.75,1460,7226,1,3,1993,98198
1320069163,2015,243000,3,1,1480,15416,1,4,1955,98022
7549800168,2014,457500,3,1.75,1840,4030,1,5,1925,98108
3226049466,2014,340000,2,1.75,1880,7208,1,3,1951,98115
9822700285,2014,657500,4,1.5,1910,5000,1.5,3,1912,98105
538000250,2015,332500,4,2.5,2220,4720,2,3,1998,98038
5702450250,2014,340000,3,2,1410,10015,1,3,1993,98045
8835900086,2014,350000,4,3,3380,16133,1,3,1959,98118
3333002302,2015,428000,4,2.5,1950,5602,1,5,1966,98118
7787120500,2015,515055,4,2.5,2400,8320,2,3,1999,98045
8563010420,2015,450000,3,1.75,1560,8968,1,4,1972,98008
3361400190,2015,190000,3,1,1040,8910,1,3,1943,98168
1024039001,2014,1E+06,4,2.75,3090,16538,3,4,1919,98116
6806100420,2014,299000,3,2.5,1850,4600,2,3,2005,98058
3204300225,2014,508000,2,1,1200,2500,2,3,1927,98112
8857640420,2014,294000,4,2.25,2190,3746,2,3,2005,98038
4443800130,2014,320000,2,1,1380,5820,1,3,1918,98117
3449800290,2015,641000,5,2.75,3710,8674,2,3,1996,98056
2426059071,2014,675000,3,2.5,2320,98445,1,4,1978,98072
2618300190,2014,255000,3,1.5,1110,10296,1,5,1964,98042
6181400920,2015,286651,3,2.5,1830,4997,2,3,2004,98001
424069150,2015,607500,4,2.5,2460,45738,1,4,1969,98075
856000255,2015,765000,3,1,1270,6500,1,4,1956,98033
1841500050,2014,334950,4,1.75,1700,40973,1,3,1961,98031
3226059071,2014,426000,3,1,1130,9147,1,5,1952,98033
524059093,2014,775000,3,1.75,1640,18730,1.5,4,1946,98004
1568100225,2014,343000,2,1.5,1040,8526,1,5,1953,98155
4027700726,2014,470101,4,2.5,2320,7800,2,3,1986,98028
5198600005,2015,195000,3,1.5,1200,7800,1,4,1958,98002
7677300010,2015,772500,4,1,1720,4410,1.5,3,1928,98117
7979900006,2014,450000,3,1.5,2330,11740,1,3,1954,98155
1102000527,2014,1.4375E+06,4,3.75,4410,9231,3,3,2001,98118
1115800440,2014,525000,4,1.75,1650,8560,1,3,1970,98052
9407110680,2014,280000,3,1.5,1370,11400,2,3,1980,98045
6084601060,2014,270000,3,2.5,1770,8640,1,3,1986,98001
993001330,2014,406100,3,2.25,1410,1332,3,3,2005,98103
2475200290,2014,332544,2,1.75,1710,4187,1,3,1987,98055
5381000048,2015,110000,2,1,790,8250,1,3,1947,98188
5605000595,2014,685000,6,2.25,2770,5854,1.5,3,1921,98112
1124000050,2014,461000,4,1,1260,8505,1.5,5,1951,98177
3558900430,2015,615000,3,2.25,2300,8067,1,4,1979,98034
2708100130,2015,550000,2,1,1070,3000,1,4,1926,98103
1236300290,2014,1.06E+06,4,3.5,3850,8100,2,3,1995,98033
525069099,2014,685000,3,2.5,2320,219978,2,4,1993,98053
3262300235,2014,1.555E+06,5,2.5,2870,16238,2,4,1962,98039
5104510130,2014,312000,4,2.5,1830,5175,2,3,2003,98038
7197350050,2014,507500,3,1.75,1990,9594,1,3,1977,98052
2822049148,2014,217000,3,1,1110,9827,1,3,1966,98198
7558300170,2014,439000,3,2.25,1830,13477,1,4,1981,98034
7852190050,2014,620000,6,3.5,3600,6875,2,3,2004,98065
1277000020,2014,915000,4,2.5,3210,8532,2,3,1998,98007
567000660,2014,425000,4,2,1490,5300,1,3,1977,98144
9214400396,2015,435000,2,1,990,5643,1,3,1947,98115
9406520290,2014,305000,3,2.25,1646,12414,2,3,1996,98038
2112700895,2015,276000,2,1,720,4000,1,3,1918,98106
2474400250,2014,327500,3,2.25,2310,7200,2,3,1990,98031
3889100029,2014,810000,3,2.5,2670,10481,2,3,2003,98033
11501310,2014,715000,3,3.25,3060,9055,2,3,1994,98052
5672000020,2014,272000,3,1.5,1380,11760,1,4,1963,98055
6668900005,2015,266000,2,1,700,5559,1,5,1949,98155
2346800005,2015,543000,3,1.5,1710,8364,2,3,1944,98136
2872900050,2014,400000,3,2.5,1450,8064,1,3,1984,98074
4040600190,2014,509500,5,2.25,2060,9000,1,4,1961,98007
7129301578,2014,495000,3,3.5,2380,6250,2,3,1997,98118
3955900500,2015,424950,4,2.5,2760,5564,2,3,2001,98056
7788400170,2014,230000,3,1,940,10875,1,3,1957,98056
3831000010,2014,235000,4,1.5,1760,6150,1.5,3,1951,98031
3885803895,2015,763000,3,2,1360,8752,1,4,1942,98033
3810000480,2014,350000,3,1.75,2010,6150,2,5,1939,98178
6169901197,2014,900000,3,1.5,2160,2260,2,5,1917,98119
6882520050,2014,250000,3,1,930,6060,1,4,1973,98118
2608300103,2015,225000,3,2.5,1020,2040,2,3,2004,98106
3530400080,2014,255000,2,2,1360,5433,1,3,1974,98198
1099760470,2014,161700,4,1.75,1720,7200,1,3,1974,98023
4327600010,2015,336000,3,3,1790,13350,1,3,1988,98178
6150200005,2014,410500,3,1,1150,6800,1,3,1954,98133
4019300480,2014,502700,4,3.5,2710,14016,2,4,1968,98155
6855100010,2014,505000,3,2.5,2400,9601,1,5,1977,98034
5249801440,2014,250000,3,1,1660,7650,1.5,3,1910,98118
5249801440,2015,570000,3,1,1660,7650,1.5,3,1910,98118
7524350080,2015,349900,4,2.5,2290,8796,2,3,1994,98198
1137800460,2014,465000,3,2.5,2870,25663,2,3,1988,98003
587550280,2014,625000,4,3.25,4240,25639,2,3,1989,98023
871001365,2015,655000,3,1.75,1800,5102,1,3,1952,98199
1430800279,2015,469000,4,1.75,2960,11347,1,4,1946,98166
1226039130,2014,355000,3,2.25,1980,7200,1,3,1964,98177
7254000050,2015,596000,3,2.5,1730,2631,2,3,2001,98005
3530200020,2015,790000,4,2.5,3020,36893,2,3,1986,98077
2386000020,2014,885000,4,2.25,4470,86225,2,3,1991,98053
6738700225,2014,1.03E+06,4,3.25,2830,4000,2,3,1912,98144
6821600005,2015,710000,4,1.75,2120,5400,1,4,1941,98199
3579000010,2014,428040,3,2.5,2150,9266,2,3,1988,98028
9359100101,2015,1.37E+06,5,2.25,3510,13843,1,3,1959,98040
6819100122,2014,546000,2,1,970,3400,1,3,1924,98109
3908100020,2014,540000,4,1,1360,5766,1.5,5,1951,98115
6392001950,2014,435000,3,2.5,1470,3000,1,3,1985,98115
2872900280,2015,540000,4,2.25,3040,10283,1,4,1984,98074
6437400101,2014,284000,2,1,860,7204,1,3,1918,98106
7227502155,2014,208000,2,1,820,5700,1,5,1942,98056
1115100169,2014,315000,3,1.75,1900,7076,1,3,1977,98155
2919702705,2014,417500,2,1,1330,5510,1,3,1910,98117
7302000500,2014,345000,3,1.75,1240,38095,1,3,1978,98053
6021503656,2014,375000,3,2.5,1330,1064,3,3,2004,98117
8665200020,2014,389800,3,1.75,1880,12821,1,3,1959,98155
3288301330,2015,475000,3,1.75,1890,7560,1,3,1973,98034
2621700010,2014,569000,4,2.25,2250,41688,2,3,1980,98053
1824079073,2015,985000,5,4.25,4650,108464,2,3,1999,98024
1954440080,2015,532000,3,2.5,1830,8022,2,3,1987,98074
7452500285,2014,280000,2,1,720,5000,1,5,1951,98126
7937600380,2015,435000,4,2,1960,50112,1,4,1963,98058
5153200651,2015,223000,3,1,1220,71191,1,3,1952,98023
2323069022,2015,390000,2,1,1800,119790,1,4,1947,98027
1328340380,2014,315000,3,1.75,1340,12800,1,3,1981,98058
2256500005,2014,612000,3,3,1740,3700,1,3,1982,98122
9828200545,2014,591000,3,1.75,1680,2400,1,5,1922,98122
686450080,2014,800000,4,2.25,3220,8436,2,3,1968,98008
2571900380,2015,225000,3,2,1610,8400,1,3,1990,98022
1026069120,2014,589900,2,3,3160,66646,2,3,1993,98077
3882320010,2014,565000,4,2.5,2520,13156,1,3,1979,98052
1377300020,2015,650000,3,1.5,2120,8448,1,3,1940,98199
1124000005,2014,499000,3,2.5,2090,8505,2,3,1951,98177
1151100010,2014,280000,3,1,1330,20562,1.5,3,1959,98045
7997200130,2015,649950,3,2.5,2420,7500,1,4,1944,98117
2419600005,2014,420000,3,1.75,1510,6360,1,4,1954,98133
5727000010,2014,319990,4,2.5,2120,5293,2,3,2003,98031
8656300080,2014,265000,3,2,1850,16535,1,3,1992,98014
9517200290,2015,482000,3,1.75,2300,16474,1,3,1984,98072
3123049142,2014,452000,3,2.25,2600,14810,1,4,1956,98166
4139500080,2014,1.488E+06,4,4.25,5180,13077,2,3,1998,98006
6150200280,2014,375000,2,1,1810,8527,1.5,4,1943,98133
6021500840,2014,588000,5,3,2190,4900,2,5,1940,98117
8691310420,2015,635000,4,2.5,2500,10215,2,3,1998,98075
1402900380,2014,280500,4,2.5,1890,6962,2,3,1997,98092
2345500010,2014,210500,2,1.75,2040,8600,1,4,1985,98003
3279000460,2014,196500,3,2,1310,7000,1,4,1979,98023
723000114,2014,1.395E+06,5,3.5,4010,8510,2,5,1971,98105
5145100080,2015,475000,3,1.75,1780,8033,1,2,1977,98034
8078410280,2015,550000,3,2.5,1980,9061,2,4,1987,98074
3885806105,2014,1.58E+06,3,3.25,3690,7200,2,3,2007,98033
5702380780,2015,240000,3,1.75,1540,6687,1,3,1991,98022
3826000280,2015,272000,3,1,1130,8100,1.5,3,1934,98168
1421079007,2015,408506,3,2.75,2480,209199,1.5,3,2000,98010
3702900185,2014,640000,3,2.5,2580,7500,2,3,1991,98116
4136880460,2014,316000,4,2.5,2010,7226,2,3,1995,98092
7885100005,2014,299000,4,2,2320,12000,1,3,1943,98108
3037200010,2015,447500,2,2.25,1180,2090,2,3,2004,98122
4309710250,2014,736500,4,2.5,3180,21904,2,3,2000,98059
3401700185,2014,665000,4,2,2970,52567,2,3,1924,98072
2141300080,2015,707000,5,2.5,3050,13212,1,4,1975,98006
3387800380,2014,215000,4,1.75,1630,8000,1,3,1959,98031
2310000280,2014,275000,3,2.25,1620,6415,2,4,1989,98038
1687900170,2015,648000,4,2.25,2170,8240,2,4,1983,98006
8079000190,2014,415000,4,2.5,2150,8173,2,3,1987,98059
1710400005,2014,690000,3,2,1770,1800,3,3,1999,98122
2473420170,2014,320000,4,2.75,2110,13260,1,4,1979,98058
1056200010,2014,750000,3,1.75,1590,8285,1,4,1956,98004
263000359,2014,355000,3,2.25,1370,1524,3,3,2005,98103
6624010170,2014,246000,3,1.75,1390,7399,1,4,1975,98031
824059265,2014,1.155E+06,3,1.75,1640,10464,1,4,1968,98004
2869100080,2014,744000,3,2.5,2670,12187,2,3,1986,98052
203100440,2014,1.21E+06,3,3.75,5400,24740,2,3,1997,98053
9542800290,2014,217000,3,2,1690,6750,1,3,1977,98023
3342100780,2014,583000,3,2.5,2600,5100,2,3,1998,98056
475000080,2014,515000,2,1.5,1400,5000,1,4,1904,98107
1562100380,2015,594000,4,1.75,2140,8000,1,4,1965,98007
3878900185,2014,303100,3,1.5,1640,5650,1,3,1952,98178
6791100280,2014,430000,3,1.75,1720,15225,1,4,1970,98075
1926059099,2014,708000,5,3.25,3060,11778,2,3,2004,98034
2881700547,2014,221000,3,1,1150,7260,1,3,1959,98133
3260800190,2015,325000,3,2.5,2000,7205,2,3,1998,98003
2954400190,2014,1.29565E+06,0,0,4810,28008,2,3,1990,98053
7715600050,2015,385000,3,1.75,1560,5950,1,4,1944,98125
3158500460,2015,359500,3,2.5,2070,4689,2,3,2013,98038
4027700797,2014,433000,3,2,1920,7200,1,3,1984,98028
9161100460,2015,525000,2,1,1000,4950,1,3,1948,98116
8069000216,2014,356200,3,2,1690,10062,1,5,1928,98178
3401700255,2014,595000,4,2,3090,87120,1,4,1974,98072
4083306720,2014,560000,4,1.5,1790,3420,1,4,1923,98103
6377200010,2014,2.175E+06,4,3,4750,21701,1.5,5,1976,98004
2767601100,2014,513000,4,2,2090,4000,1,3,1951,98107
2856100185,2014,365000,2,1,680,2550,1,4,1901,98117
3438500797,2014,368000,4,1.75,2100,11942,1,3,1964,98106
6738700275,2014,870000,4,2.75,2840,4000,1.5,5,1912,98144
1761100190,2014,225000,3,2.25,1470,6808,1,3,1984,98023
713500020,2015,1.387E+06,4,4.5,4490,24767,2,3,1998,98006
5412310170,2014,177000,3,1.75,1150,8079,1,4,1983,98030
7751800080,2015,465000,3,1.5,1460,9879,1,3,1956,98008
1121000414,2014,750000,4,2.75,3150,6343,1,3,1976,98126
4239400920,2014,149000,3,1,1090,2800,1,3,1969,98092
9408300380,2014,605000,3,2.5,2670,47480,2,3,1981,98072
6865200095,2014,725000,3,2,2110,5800,1.5,4,1927,98103
